boltzmann a,boltzmann b,boltzmann c,Optimistic boltzmann a,Optimistic boltzmann b,Optimistic boltzmann c
7.1276308241,6.6545274652,7.5192474903,9.1367558573,8.9677289455,10.6197610132
7.1963387065,6.9545768627,7.3652305516,10.0204418907,9.6636768204,10.3531175636
7.2420426777,6.9289987767,7.4888219582,8.9859376342,10.0776264049,10.1187725114
7.0649535096,6.9221517505,7.0960059384,8.5490220032,8.8446700264,7.8230280426
7.2121977369,7.4598065212,7.4991232336,10.1742461932,10.9795774084,10.1733549379
7.096074029,7.0876223637,7.2633466433,8.9706932129,9.6741812908,9.4992323123
7.2659949758,6.6834800898,7.1655514508,10.1940887109,8.9034319851,8.7663240281
7.1725940462,6.6925006488,7.0213609497,9.7581518497,10.3762088137,10.7452366708
7.127317209,7.2860516183,7.4327205234,8.8052731648,10.0829059689,9.4887720466
7.1458814565,7.3065551229,7.2851407528,7.216811871,9.7725463305,9.5079328292
7.1910329972,7.4047059728,7.6173422307,10.4065646749,9.7851520278,9.5885650605
6.9638578228,6.9735977457,7.3197400745,9.3940974933,10.2698635959,9.4262130092
7.2816037701,6.6549997268,7.0288601411,7.5946635356,9.3578365804,10.6643972258
7.1985675402,7.2925770131,7.2044219106,10.5825640858,10.4653871996,10.2005107565
7.2304940759,6.8279794145,7.2631577379,9.960216449,9.4414815684,8.1539904196
7.0031359516,7.0171026112,7.490879186,10.0575565807,8.9474924309,8.9054554851
7.0326073116,7.1960617628,7.585939153,9.9707724611,10.4761559524,9.9747489869
7.1288110834,7.1147732368,7.2164941064,9.8003016138,10.1775315644,9.6110158919
7.1345209952,7.4040072479,7.3450225418,9.6491013586,9.6704257622,7.684196735
7.2712891732,6.3275026159,7.3817678061,9.7532418078,9.3629484888,8.7650278969
7.1613247606,6.854056252,7.0849454837,8.4096828004,10.0712172324,9.8690072684
6.9045729114,6.6316393216,7.4495719754,8.535076472,10.1913181863,7.398027321
7.2505282767,6.8647543273,7.3582006755,10.0830412116,10.5964108178,9.2798395981
7.2009039486,6.5959185747,7.2522397553,10.550771304,9.1350326929,10.1671113463
7.2889902896,6.5775971522,7.0537523561,9.7756524018,10.3730392206,9.7548895705
7.3130030586,7.0264379533,7.3199971222,10.7745015384,9.6968707543,8.6960764313
7.1222850011,7.0365328108,7.3405466709,8.8994036305,9.2268934896,9.2477387264
7.2571732683,7.2269302762,6.9827230136,9.2798428636,9.2467833965,9.3406783531
7.1558451772,7.3202279701,7.8105659035,10.4731338444,8.1330728982,9.4804145696
7.1656964714,7.0569312029,7.2251376886,9.7028369443,9.7742970989,9.0085078084
7.063097382,7.1553412791,7.2990475707,8.840923462,9.9610935053,9.2494911873
7.1164277452,7.3393907859,7.5083859718,10.9804284268,9.9651988638,9.3090350645
7.2241020034,6.7868554075,6.9967018392,10.5039522778,9.6030954227,10.1324910674
7.100631434,6.6948773674,7.3475689122,9.1315897507,10.0572251151,8.8349974931
7.2356282078,6.9636192136,7.4858371724,8.8421037256,10.1847175659,9.0141938113
7.2528268001,7.1689575954,7.2349940344,9.6611730561,10.0739125115,9.8242625577
7.1916540066,7.2552672586,7.5814321025,9.8078562292,9.3503786666,9.5401698345
7.2281735997,6.8835302405,7.1432800673,8.9487577315,9.6558398763,9.7963562491
7.2964631209,7.0418766025,7.1813025831,8.8147955179,8.3258631947,11.477151723
7.0639087505,6.7546074422,7.5770779255,8.8351897053,8.839188906,8.8523509667
7.1825272515,7.1706548727,7.2431512225,8.4184570176,9.1215720271,10.1300934667
7.0736825034,6.8361960216,7.3390277478,10.0944497267,10.4775708229,9.3315780588
7.2052469344,7.3631472181,7.4247082246,9.7314254738,8.5431854777,9.9121797392
7.1375327124,7.2818473668,7.2424188942,9.7623435121,8.8456640971,8.8711321077
6.9554941514,7.5847628382,7.2333131175,9.3758678039,10.5949197699,9.8974274719
7.054492872,7.2340785387,7.7196690266,10.5731599588,9.7803956838,8.9054898129
7.1120895196,6.9855322881,7.2282305137,10.1868165636,9.2650476412,10.1078445719
7.1595458395,7.2712109963,7.3147634958,9.8397710969,9.7571189377,8.1532016758
7.0990369571,6.8674483353,7.415038589,7.7023438635,10.4838101403,9.4560399691
7.0979292535,7.1222177455,7.3304555995,9.2557558857,7.599999314,9.7458374853
7.0251195168,6.910312193,7.4969077472,9.6513080543,10.4816006227,9.1436265477
7.1048978028,6.6153373512,7.3753904617,8.1135784038,9.6587030788,8.1627522218
7.3060659886,6.9840099503,7.4822344795,9.6301290661,10.0724106965,10.9663086553
7.2473414842,6.8822547676,7.1612457227,10.0510000171,10.0730282067,9.6047789828
7.1192810119,6.6106809831,7.2771416263,9.654153566,10.3073935006,9.9372235432
7.2776871319,7.1298178523,7.1247797552,9.2146267998,10.0691358728,9.6215317383
7.3051317022,6.9551336875,7.600819834,9.2415405871,10.5856521171,9.8201263059
7.1293621142,7.3758848069,7.284627715,8.4125423254,9.5522501808,9.3242520995
7.2566651113,7.4201184365,7.5448144385,8.0081208195,9.65494402,9.071002662
6.9946235577,7.0718546246,7.214521202,10.1598243939,9.3594000209,9.5060251969
7.0163046502,6.7376522961,7.200405994,10.086450063,9.7370210343,9.2535273746
7.143852681,7.495543589,7.4095957627,9.3499357674,10.0727591439,9.1491833025
7.2193963492,7.1543610406,7.2114200595,10.1742879223,9.6601814941,9.6205005146
7.1639075302,7.567499179,7.1384819289,10.5985169772,9.3753032329,9.0600580627
7.239359539,7.0241200566,7.3836311146,9.6463230135,9.240554476,9.8439634464
7.1676445653,6.8666083234,7.0802737283,10.0741140776,9.3487176553,9.4054088764
7.3466533379,6.8378014057,7.3158419638,10.186071994,9.7796224798,9.5676616549
7.3492733914,6.8819787986,7.6072398821,9.1476428964,10.4666566862,9.2738087078
7.2566909733,6.4991680782,7.5675042023,10.5760321889,9.6728077753,8.8950929151
7.2450907531,6.8312235095,7.3991809933,8.9535684521,10.7753036171,8.4258738619
7.2831438547,7.1175131651,7.3840839876,8.9424291613,8.3363117554,9.1666322672
7.3027666478,6.7012156271,7.3609342442,10.5699967416,10.1880184955,10.2886511966
6.9637907595,7.0338767521,7.2939534399,10.4775036288,10.4862863033,9.4840379484
7.096208998,7.0019428494,7.6674950141,8.5433737265,10.0773352729,8.4165325576
7.0226614611,7.2833752168,7.5579756446,10.3223547751,10.5738109008,9.6406710077
7.0435058239,7.3895951524,7.5209979809,10.9778090753,8.5363067454,10.1788467878
7.2425999746,7.0578946024,7.5333615418,9.3451141366,9.5525652044,7.6950227527
7.2287328899,6.7735937242,7.5133020862,9.348865858,9.7546910306,8.6061466978
7.1001037621,7.1166315343,7.487018353,9.9462368491,10.8911596878,9.3354444689
7.0714800877,7.290144447,7.4005317047,9.3631503366,10.6757489022,8.8294150266
7.1863085167,7.4733073117,7.1417649745,8.9532701264,10.5885596919,9.1935775133
7.1034368171,6.355381801,7.2632423662,9.5568485784,9.2430472144,8.3371925239
7.2076831789,7.7930459288,7.5456451432,9.5394862551,10.4842780544,10.3469205766
7.0744795387,7.450043508,7.0295229755,10.141375282,10.1818454716,8.2391748017
7.0748155661,6.9613074413,7.1130665242,10.3747370422,9.6423378842,10.9862632582
7.1910445999,7.4550831491,7.082561805,10.184649636,11.0061782656,9.836044222
7.0818293037,7.1902095073,7.2682960743,8.8047002779,9.5543079232,10.7242331097
7.1462944288,6.7722583605,7.2420908558,8.9257422386,9.7795907023,10.1755409062
7.2379766058,7.6219045936,7.5462933205,8.8031815856,8.9379651873,10.8143613022
7.1495445117,7.0935184392,7.4423577112,8.9372565905,8.4284736889,9.2271326153
7.1598414307,7.6072483758,7.4600896089,8.5228184439,8.9658367697,9.4316201445
7.2496214191,7.0716655181,7.5177990715,9.7277794457,9.3559125934,7.6710402869
7.0124171959,6.1950025339,7.2482135893,8.844107618,9.7826680335,9.6714832342
7.354281559,7.6328525398,7.4657626469,10.6084943923,9.5414732435,10.4290777007
7.2541252352,6.7978827451,7.3268973857,9.8049508915,10.057493545,7.9829594225
7.2661753952,7.1159262077,7.4205644727,9.6998399423,10.5845008885,9.4493926756
7.1927427293,7.0058022686,7.3518042262,8.7215686247,8.4419953905,10.2485170164
7.0426599505,7.2887370579,7.1054064606,10.0741674991,9.2629140622,10.4020716626
7.0285444005,7.017724029,7.3320784062,10.0502884355,10.8842196864,9.3579993698
7.2196216164,6.7775348927,7.078959404,9.9184065244,8.0251730191,9.6562846988
7.3240899298,7.5178275493,7.5005320412,7.6076796331,9.644228269,9.9383886264
7.1042047349,7.1550142463,7.0694947558,9.3623097621,10.4868622761,10.8701778382
7.2760247326,6.9667335855,7.2684503492,10.0758601648,8.8466205046,8.5228528509
7.2879150095,6.9579058578,7.6576461234,10.1710208181,9.7564175751,8.7070616858
7.2505365269,7.0287430708,7.3868004261,7.5968959789,8.4372352063,9.216223087
7.0423475735,6.8174785821,7.1484770418,10.4264810534,8.7381718486,10.068422451
7.0706770069,7.4415788741,7.3352509673,10.5898948273,9.3608330753,10.8320650876
6.956034801,6.8591703493,7.4530633307,9.7478094406,8.7312099206,7.6186684227
7.0250557897,7.1978108664,7.1214086377,7.7205667701,9.9496528896,8.8586836729
7.2634073985,7.1931908673,6.9426484383,10.580621521,10.5974442489,6.2264294674
7.1053137367,7.1619610617,6.7658519012,10.0817422296,10.1727936739,10.0736574336
7.2777225121,6.6614982322,7.5605025709,9.2610327145,10.1803742406,9.7191476979
7.0967965027,7.0138274146,7.3020407043,9.7983346569,9.6590591539,8.7588952962
7.1753816517,7.1803151629,7.460099963,10.1940625853,8.9407337725,7.7218136164
7.1199530925,7.2182007008,7.4180276506,9.2453313379,8.7245069531,8.7831576469
7.207406848,6.9786246339,7.459499263,10.0664187918,9.5488163989,10.0330478279
7.0223073107,7.119514623,7.0444345,10.1526801643,10.3605197998,8.7431026953
7.2591390615,7.041686837,7.3390203671,9.2426500799,10.1864150834,9.4410133578
7.1074740111,6.9069086331,7.1503871236,8.9864941417,9.0924561303,9.8331937858
7.2591788852,6.9541628297,7.5625211903,8.5201092945,9.7770201277,8.7184038457
7.1260083425,6.624186614,7.5166067652,9.3521968603,10.6061962313,10.2314965794
7.1976512867,7.0321838667,7.205546252,8.0350157856,10.3754452425,8.614784281
7.0937462288,7.1316074229,7.3750856562,9.3689809832,10.4717988391,8.6610396823
7.1829003584,6.6390698836,7.2395125123,8.8450140371,9.6415139461,9.9299655479
7.2306157131,6.5583078955,7.3821549959,8.9697446417,10.5884217835,8.5989124028
7.1740218348,6.4214784796,7.1359156973,8.9621400459,9.3600849198,9.5609899637
7.2131611784,6.5077586112,7.4819423322,9.8220318532,9.6442712662,9.8658093544
7.2721523046,7.1273318437,7.5447611163,8.9859580247,8.0161110455,10.4752873256
7.1760639389,7.1428265119,7.328515392,10.6921468158,10.2000604787,9.9918527771
7.2845728089,7.1362333725,7.1783376471,8.6323458292,9.5456719996,8.3648970501
7.2351934817,6.7777214284,7.316625778,9.2958222168,10.5855400268,8.0993766525
7.0976227567,6.4963324889,7.1310850963,8.5774134813,9.9648391688,9.2780457195
7.338531312,7.0628363982,7.6014326886,9.247809492,10.1718082781,10.4799949853
7.1132129239,7.1372747423,7.1265935365,8.4236606103,10.1278845938,10.7762853804
7.2739270675,7.12506493,7.5457031942,10.5450718287,8.6549400056,10.4007218511
7.1931938932,6.8553788866,7.1930862332,10.5661838017,9.9733100656,10.4660108093
7.1854406291,7.4049460874,7.2104660028,9.7517103513,10.8987687913,9.4452047166
7.2679266405,6.7751476381,7.1807652644,8.9567244522,10.5936821137,10.8331721208
7.1950420613,6.7766846669,7.455238924,9.7877593773,10.6011411638,8.7543867451
7.25732224,6.8381040542,7.5957046568,8.8294108736,8.4173639496,9.6164544559
6.9808038699,6.912664983,7.7380168992,10.0744993949,10.0938997956,10.8564282458
7.322337317,6.8248004362,7.6015501206,10.0299556598,8.9351190857,10.0559476933
7.2714397933,7.0996378949,7.5476990586,7.7044105342,10.872847762,8.7722475506
7.2292410906,7.2124767996,7.7031113159,9.6985333307,10.058356089,10.6653095266
7.2429909637,7.2321013164,7.4459589512,8.152988928,9.3594253094,9.4272926098
7.1826264109,6.8137169294,7.4971663578,10.1938178289,9.7773106428,10.3546725436
7.1936752923,7.2261767066,7.4047632881,10.219179892,11.0022790011,9.1176569523
7.2628912607,6.8983289532,7.214675373,9.762011533,10.5737627466,10.6157404748
7.1043688863,6.8991243639,7.0039700446,9.3502285904,10.0696744522,9.9231007805
7.1949887676,7.0694863664,7.4188306105,8.9530577113,10.8909348852,9.8527917325
7.0044388957,7.2441603998,6.9349774086,8.9512297991,10.4956295607,9.9976734568
7.184885006,6.2985851385,7.4233825961,9.565895003,10.4022696269,10.0213058345
7.2203004149,6.808508866,7.4057593274,10.0655726094,10.1886511055,11.1117858454
7.2356422158,6.3597306946,7.4464891926,8.5506473191,8.9420531921,9.6844149744
7.2758413028,6.9944173676,7.3191676246,10.206908546,10.6076333829,7.6118119738
7.1523150737,6.9534275252,7.3415710569,8.101299093,9.6620769458,9.4206475471
7.2212472591,7.0660154577,7.2128437423,6.9898092701,10.5924586319,9.6800586575
7.2183464959,7.1006158825,7.2640907812,8.8106742779,9.5418940385,9.6279476487
7.1466872884,7.2906021494,7.3581875022,9.7050160905,9.7728999489,9.2760725664
7.3330340699,7.4683428769,7.157115161,8.9362129412,8.4171964299,10.0709522713
7.1959880652,7.4877867436,7.3731149185,9.2349032822,8.9547555812,9.2902942732
7.1601615911,7.0753734964,7.3710923347,9.6966575885,8.9484750635,8.9681381994
7.1895510248,7.2637073407,7.2689240591,10.0888950303,9.148866121,7.9097441936
7.0716027252,6.9458634015,7.2372208709,10.1602861281,9.6569378396,9.6194303285
7.2121728709,6.4637730851,7.444669248,9.7689229572,9.8522385934,9.0055046222
7.0770074563,7.0575678194,7.1624011309,8.9350339439,9.6484410805,9.5643300605
7.0319700206,6.7612871809,7.4761263351,9.9743280199,10.0777280078,9.8476372642
7.2542238408,6.8007662327,7.4615621835,9.3768194745,9.1346112321,8.6792544824
7.2344158206,7.3013479747,7.4528253435,9.6580365032,9.7513673284,10.9599929949
7.1106144238,7.0783659387,7.3456385582,8.9415425269,10.7279381086,10.1518805985
7.2904658325,6.6379168105,7.153254938,9.8491516714,9.5268355951,8.7762434323
7.1096281266,6.9893329267,7.2626208634,9.3351272143,10.4882237384,8.3860965174
7.2123070841,6.6386736842,7.4874865803,10.5768859741,10.1802951174,8.8321544235
7.3169315013,6.5981870336,7.4861248774,8.435790493,8.8948104336,9.9033374984
7.0777495341,6.8871302171,7.4254696402,8.9337397708,9.9585703688,8.9374880899
7.2212169801,6.6808917278,7.3542446842,9.4317460898,10.4872056739,9.1593190019
7.0283232564,6.7448223358,7.3709570606,9.865517992,9.247253539,8.6359349526
7.2487086295,6.7873628769,7.24338048,8.1130308741,9.6694984883,8.7252022806
7.1838061017,6.7966642554,7.7992680524,9.2173400692,10.1877640311,9.4317521967
7.0607113959,7.1134501792,7.6134588703,8.5520588211,9.8465206694,10.0285088822
7.2542583582,6.8537553561,7.5192610515,9.567804838,10.0746628258,9.5304835124
7.1057871853,7.2405630716,7.3478178323,9.2486528425,9.5460342224,9.5847507808
7.2679669457,6.87216169,7.6299563966,9.9727303211,9.6553592061,8.6942641114
7.2200610785,7.1830038373,7.2190570648,9.3635083483,8.7230850167,7.6458984094
7.1585005782,7.0890019096,7.4654136817,8.5672643828,9.6721185392,9.4836380482
7.0420926587,7.1922607871,7.3761742712,9.7855939056,10.2726141063,8.8092041466
7.0644860654,6.9258007004,7.313203182,10.2155039319,10.1722061329,11.3571483744
7.0680901505,7.0578911881,7.7708540572,10.1797245563,8.4214179705,9.4661755272
7.0855354809,7.2951003488,7.4495610179,8.6127330741,10.1670061057,10.9033954987
7.1178342755,7.5469909997,7.3784998095,9.6467151028,10.0766464358,9.6100296968
7.0654914923,6.8410724833,7.3661919541,8.3367822057,10.0746855411,7.5733169947
7.346080201,7.3300534834,6.8133543182,10.5976456721,9.3453001315,9.0551134592
7.1549075065,7.3911928886,7.2420409717,8.3146295612,9.3429254613,10.5679741134
7.2103241793,6.5031156693,7.5141986623,10.6257921132,10.6007521994,10.0527587059
7.2233494405,7.1270405756,6.8547494372,9.6861621598,9.7590155878,10.5597787339
7.0316619731,6.9265045627,7.2872380331,10.8779345854,10.990625609,8.2830153
7.1279291383,7.088249198,7.2746805164,9.7612103762,10.6052025964,9.5721379004
7.2154357357,6.9479200721,7.3398563399,9.1411226913,9.3490175318,9.6670840825
7.1804028308,6.6426456253,7.161142612,8.9597456336,10.8606853015,8.5435748825
7.2227350647,7.1755236715,7.5694382063,8.994780473,9.135633983,9.5936272034
7.2607075866,7.17467083,7.517321058,10.3795223384,10.4672178041,9.7269393132
7.0420736987,6.6612827436,7.4976866488,9.7358047962,9.9723868557,9.1969321699
7.0570404946,6.7206985463,7.536123016,9.7214883981,10.6032366097,9.90259767
7.0873348465,6.8442020228,7.3089048895,10.0542663268,10.0741813515,9.2929196739
7.1756967006,6.7622004307,7.0141607985,9.7750939352,9.3661475101,10.1055794614
7.2427370905,7.2124260507,7.3586452486,9.6693487306,10.1813357744,10.1039322235
7.0610483142,7.089691917,7.503545146,8.7454475318,10.0597362571,8.8239171766
7.2722826083,7.1087900373,7.0587059002,9.2415468529,9.1508768591,9.9464230597
7.2452399833,7.2460739633,7.5750805415,9.654340234,10.5004200027,10.7371544472
7.1457162618,6.9923679315,7.5071684634,9.5538374744,10.6183770157,10.0661718776
7.2460442343,6.7868449172,7.3078993771,8.8481943471,10.0572685812,10.0242851297
7.1100161406,7.4292238784,7.1236669251,10.0825714522,8.5413881437,8.4333643148
7.199419037,6.6968586523,7.3491918033,9.7630082415,9.1569296306,9.2598448244
7.2530536016,7.0030453852,6.9542595749,8.7506880089,8.8426193682,9.6090353648
7.3637164736,6.9542072176,7.4646045503,9.7948667288,9.7614467798,9.8506652929
7.2469435419,7.2226208897,7.4260873264,10.178754582,8.6092027181,10.1566182803
7.2276959093,6.4420661982,7.2525551287,8.7190681735,10.4589475858,9.522876002
7.0586205367,7.5216668422,7.599011158,10.0596099852,9.8761829156,8.9154326348
7.3076869192,6.9691584425,7.3401220341,10.1799500049,9.6647213979,9.4469582955
7.2838445525,6.5904519065,7.1699566293,9.817234427,9.366648704,10.2280853796
7.2032202176,7.0583806872,7.0888570602,8.7183428804,10.560052193,11.0111877459
7.1826222829,7.0151039721,6.9941679922,10.5725760994,9.9506966949,8.7117843088
7.3162699081,6.7282187241,7.4100598259,7.2084975651,8.8370179397,9.0605714325
7.2583434014,6.9070530116,7.7180318623,10.2017122406,11.0012553244,10.2864383826
7.2385201787,6.7073907526,7.2447036605,7.7396296861,9.7807156625,10.6275148615
7.0307493291,6.5578628959,6.9572202609,10.19433748,9.7683881425,9.1232911224
7.1670982837,6.5692599115,7.247545997,10.3229180379,9.3420286999,9.1446611285
7.1458949745,6.8995348126,7.1970300144,6.7754946657,10.7719531673,9.941129547
7.0782903172,7.0632447352,7.2521005256,10.9241163105,9.3606616024,10.2386081735
7.0910480147,6.7567402501,7.3409639515,10.5629169256,10.1855778134,9.9261771305
7.1125870514,6.8843769584,7.3234850551,8.5429445223,10.1697092211,8.1059923297
7.2337870969,7.0299684738,7.8455242441,10.1823412402,10.4828674886,9.1187056044
7.2159143057,7.4285063462,7.2278930035,9.6739588368,8.9547780653,10.1412364052
7.1260129636,6.9680537503,7.3473393861,8.9838833642,9.3545503406,9.2105403619
7.3646527318,6.8784922331,7.3595077874,9.14122677,8.9494590966,8.2782150349
7.2146782129,7.2741096971,7.5421430176,8.4960052366,10.8898791302,9.3517909924
7.2099194048,7.0513225679,7.5663831835,10.0999264128,9.6317010626,9.0820523948
7.1990462886,6.9555770892,7.3038769281,8.4321764738,10.4789058766,8.2304770947
